"578307984,""[{'label': 'POSITIVE', 'score': 0.9995218515396118}]"""
"578196419,""[{'label': 'POSITIVE', 'score': 0.9336751103401184}]"""
"578185351,""[{'label': 'POSITIVE', 'score': 0.991030216217041}]"""
"578051478,""[{'label': 'NEGATIVE', 'score': 0.9952086806297302}]"""
"578011310,""[{'label': 'POSITIVE', 'score': 0.9979463219642639}]"""
"577996381,""[{'label': 'POSITIVE', 'score': 0.9991492033004761}]"""
"577868539,""[{'label': 'POSITIVE', 'score': 0.9997217059135437}]"""
"577664626,""[{'label': 'POSITIVE', 'score': 0.999815046787262}]"""
"577594292,""[{'label': 'POSITIVE', 'score': 0.7660477161407471}]"""
"577545614,""[{'label': 'NEGATIVE', 'score': 0.9956359267234802}]"""
"577410326,""[{'label': 'POSITIVE', 'score': 0.9995841383934021}]"""
"577393558,""[{'label': 'POSITIVE', 'score': 0.8940033912658691}]"""
"577393051,""[{'label': 'POSITIVE', 'score': 0.9997897744178772}]"""
"577386471,""[{'label': 'POSITIVE', 'score': 0.999618411064148}]"""
"577296948,""[{'label': 'POSITIVE', 'score': 0.9998728036880493}]"""
"577208069,""[{'label': 'POSITIVE', 'score': 0.980473518371582}]"""
"577195739,""[{'label': 'POSITIVE', 'score': 0.9997907280921936}]"""
"577074443,""[{'label': 'POSITIVE', 'score': 0.9996094107627869}]"""
"576998640,""[{'label': 'NEGATIVE', 'score': 0.8576325178146362}]"""
"576963676,""[{'label': 'NEGATIVE', 'score': 0.9855080246925354}]"""
"576839578,""[{'label': 'POSITIVE', 'score': 0.9979925155639648}]"""
"576789256,""[{'label': 'POSITIVE', 'score': 0.9936863780021667}]"""
"576760261,""[{'label': 'POSITIVE', 'score': 0.9980142116546631}]"""
"576729564,""[{'label': 'POSITIVE', 'score': 0.994907557964325}]"""
"576689286,""[{'label': 'POSITIVE', 'score': 0.9997329115867615}]"""
"576658294,""[{'label': 'POSITIVE', 'score': 0.9997071623802185}]"""
"576655988,""[{'label': 'POSITIVE', 'score': 0.9997938275337219}]"""
"576625632,""[{'label': 'POSITIVE', 'score': 0.99983811378479}]"""
"576624739,""[{'label': 'POSITIVE', 'score': 0.9993982315063477}]"""
"576621165,""[{'label': 'POSITIVE', 'score': 0.9998815059661865}]"""
"576475229,""[{'label': 'POSITIVE', 'score': 0.9993711113929749}]"""
"576404798,""[{'label': 'POSITIVE', 'score': 0.996771514415741}]"""
"576397295,""[{'label': 'POSITIVE', 'score': 0.9978116154670715}]"""
"576395715,""[{'label': 'POSITIVE', 'score': 0.9996935129165649}]"""
"576367398,""[{'label': 'NEGATIVE', 'score': 0.9986281394958496}]"""
"576338450,""[{'label': 'POSITIVE', 'score': 0.9945182204246521}]"""
"576011883,""[{'label': 'POSITIVE', 'score': 0.9998026490211487}]"""
"576005753,""[{'label': 'NEGATIVE', 'score': 0.9838963747024536}]"""
"575941820,""[{'label': 'POSITIVE', 'score': 0.9903296232223511}]"""
"575806049,""[{'label': 'POSITIVE', 'score': 0.9963896870613098}]"""
"575764113,""[{'label': 'POSITIVE', 'score': 0.9997275471687317}]"""
"575584183,""[{'label': 'POSITIVE', 'score': 0.9909483790397644}]"""
"575420343,""[{'label': 'POSITIVE', 'score': 0.9836964011192322}]"""
"575368922,""[{'label': 'POSITIVE', 'score': 0.9997219443321228}]"""
"575302029,""[{'label': 'POSITIVE', 'score': 0.9998446702957153}]"""
"575092686,""[{'label': 'POSITIVE', 'score': 0.9998787641525269}]"""
"575067796,""[{'label': 'NEGATIVE', 'score': 0.8197247982025146}]"""
"575065371,""[{'label': 'POSITIVE', 'score': 0.9998555183410645}]"""
"575051252,""[{'label': 'POSITIVE', 'score': 0.6524580717086792}]"""
"575046763,""[{'label': 'POSITIVE', 'score': 0.9996738433837891}]"""
"575020747,""[{'label': 'POSITIVE', 'score': 0.6020369529724121}]"""
"574955805,""[{'label': 'POSITIVE', 'score': 0.9874415397644043}]"""
"574873127,""[{'label': 'POSITIVE', 'score': 0.9980732202529907}]"""
"574832649,""[{'label': 'POSITIVE', 'score': 0.9991337656974792}]"""
"574507983,""[{'label': 'POSITIVE', 'score': 0.8500974774360657}]"""
"574403429,""[{'label': 'POSITIVE', 'score': 0.999876856803894}]"""
"574257655,""[{'label': 'NEGATIVE', 'score': 0.9993983507156372}]"""
"574122899,""[{'label': 'POSITIVE', 'score': 0.9812223315238953}]"""
"574109138,""[{'label': 'NEGATIVE', 'score': 0.9969987869262695}]"""
"574056575,""[{'label': 'POSITIVE', 'score': 0.9997339844703674}]"""
"573951079,""[{'label': 'POSITIVE', 'score': 0.9952943921089172}]"""
"573664311,""[{'label': 'POSITIVE', 'score': 0.9998307228088379}]"""
"573641841,""[{'label': 'POSITIVE', 'score': 0.9828174114227295}]"""
"573589998,""[{'label': 'POSITIVE', 'score': 0.9990395903587341}]"""
"573589914,""[{'label': 'NEGATIVE', 'score': 0.9414482712745667}]"""
"573555188,""[{'label': 'POSITIVE', 'score': 0.9838303923606873}]"""
"573529275,""[{'label': 'NEGATIVE', 'score': 0.9743099808692932}]"""
"573463513,""[{'label': 'POSITIVE', 'score': 0.9998395442962646}]"""
"573391802,""[{'label': 'NEGATIVE', 'score': 0.9972001314163208}]"""
"573201374,""[{'label': 'NEGATIVE', 'score': 0.9983990788459778}]"""
"573180890,""[{'label': 'POSITIVE', 'score': 0.9889791011810303}]"""
"573071454,""[{'label': 'NEGATIVE', 'score': 0.9922479391098022}]"""
"572991611,""[{'label': 'POSITIVE', 'score': 0.9998650550842285}]"""
"572821257,""[{'label': 'POSITIVE', 'score': 0.9976166486740112}]"""
"572654190,""[{'label': 'POSITIVE', 'score': 0.7251256704330444}]"""
"572457336,""[{'label': 'POSITIVE', 'score': 0.9610942006111145}]"""
"572311355,""[{'label': 'POSITIVE', 'score': 0.9987867474555969}]"""
"572294343,""[{'label': 'NEGATIVE', 'score': 0.9720911383628845}]"""
"572223486,""[{'label': 'POSITIVE', 'score': 0.9977260231971741}]"""
"572183071,""[{'label': 'POSITIVE', 'score': 0.9984164237976074}]"""
"572168902,""[{'label': 'NEGATIVE', 'score': 0.9995782971382141}]"""
"572160036,""[{'label': 'POSITIVE', 'score': 0.9840825796127319}]"""
"572109667,""[{'label': 'POSITIVE', 'score': 0.9995966553688049}]"""
"571907252,""[{'label': 'POSITIVE', 'score': 0.9938716888427734}]"""
"571639287,""[{'label': 'POSITIVE', 'score': 0.9968095421791077}]"""
"571628151,""[{'label': 'POSITIVE', 'score': 0.9981608986854553}]"""
"571586791,""[{'label': 'NEGATIVE', 'score': 0.9984256029129028}]"""
"571449322,""[{'label': 'POSITIVE', 'score': 0.9998818635940552}]"""
"571393962,""[{'label': 'NEGATIVE', 'score': 0.7210296392440796}]"""
"571371126,""[{'label': 'POSITIVE', 'score': 0.9982656836509705}]"""
"571370861,""[{'label': 'POSITIVE', 'score': 0.9982395172119141}]"""
"571257877,""[{'label': 'POSITIVE', 'score': 0.9666137099266052}]"""
"571170469,""[{'label': 'NEGATIVE', 'score': 0.9647595286369324}]"""
"571148701,""[{'label': 'POSITIVE', 'score': 0.9998542070388794}]"""
"571127274,""[{'label': 'NEGATIVE', 'score': 0.6419188976287842}]"""
"571123247,""[{'label': 'POSITIVE', 'score': 0.9980708956718445}]"""
"571055253,""[{'label': 'POSITIVE', 'score': 0.9998705387115479}]"""
"571010042,""[{'label': 'NEGATIVE', 'score': 0.9888074398040771}]"""
"570966932,""[{'label': 'POSITIVE', 'score': 0.950867235660553}]"""
"570886770,""[{'label': 'POSITIVE', 'score': 0.8517449498176575}]"""
"570819150,""[{'label': 'POSITIVE', 'score': 0.9997802376747131}]"""
"570804493,""[{'label': 'POSITIVE', 'score': 0.9953776597976685}]"""
"570718841,""[{'label': 'POSITIVE', 'score': 0.9996592998504639}]"""
"570654827,""[{'label': 'POSITIVE', 'score': 0.9992722868919373}]"""
"570630132,""[{'label': 'POSITIVE', 'score': 0.6304839253425598}]"""
"570399364,""[{'label': 'NEGATIVE', 'score': 0.9979569911956787}]"""
"570288550,""[{'label': 'NEGATIVE', 'score': 0.9607395529747009}]"""
"570256126,""[{'label': 'POSITIVE', 'score': 0.9998656511306763}]"""
"570243161,""[{'label': 'POSITIVE', 'score': 0.9998536109924316}]"""
"570010964,""[{'label': 'NEGATIVE', 'score': 0.8192020058631897}]"""
"569904547,""[{'label': 'NEGATIVE', 'score': 0.9985610842704773}]"""
"569843186,""[{'label': 'POSITIVE', 'score': 0.996692419052124}]"""
"569823535,""[{'label': 'NEGATIVE', 'score': 0.9861305356025696}]"""
"569794290,""[{'label': 'NEGATIVE', 'score': 0.7466946840286255}]"""
"569770054,""[{'label': 'POSITIVE', 'score': 0.9891371130943298}]"""
"569756370,""[{'label': 'POSITIVE', 'score': 0.985139787197113}]"""
"569673430,""[{'label': 'POSITIVE', 'score': 0.999869704246521}]"""
"569593399,""[{'label': 'POSITIVE', 'score': 0.9995563626289368}]"""
"569591904,""[{'label': 'POSITIVE', 'score': 0.9994587302207947}]"""
"569545163,""[{'label': 'POSITIVE', 'score': 0.9975232481956482}]"""
"569474398,""[{'label': 'POSITIVE', 'score': 0.9998733997344971}]"""
"569393418,""[{'label': 'POSITIVE', 'score': 0.999616265296936}]"""
"569222307,""[{'label': 'POSITIVE', 'score': 0.9998425245285034}]"""
"569220466,""[{'label': 'NEGATIVE', 'score': 0.9937005043029785}]"""
"569217133,""[{'label': 'POSITIVE', 'score': 0.9998469352722168}]"""
"569111154,""[{'label': 'NEGATIVE', 'score': 0.9975850582122803}]"""
"569054870,""[{'label': 'POSITIVE', 'score': 0.9997014403343201}]"""
"569018581,""[{'label': 'POSITIVE', 'score': 0.9990942478179932}]"""
"568957527,""[{'label': 'POSITIVE', 'score': 0.9701650738716125}]"""
"568852958,""[{'label': 'POSITIVE', 'score': 0.999875545501709}]"""
"568840637,""[{'label': 'POSITIVE', 'score': 0.9997794032096863}]"""
"568603272,""[{'label': 'POSITIVE', 'score': 0.9989162683486938}]"""
"568584435,""[{'label': 'POSITIVE', 'score': 0.997062623500824}]"""
"568561146,""[{'label': 'POSITIVE', 'score': 0.9803502559661865}]"""
"568554383,""[{'label': 'POSITIVE', 'score': 0.9995718598365784}]"""
"568420223,""[{'label': 'POSITIVE', 'score': 0.9998677968978882}]"""
"568396761,""[{'label': 'NEGATIVE', 'score': 0.9938593506813049}]"""
"568386426,""[{'label': 'POSITIVE', 'score': 0.9984532594680786}]"""
"568371949,""[{'label': 'POSITIVE', 'score': 0.998293936252594}]"""
"568369414,""[{'label': 'POSITIVE', 'score': 0.9998530149459839}]"""
"568231280,""[{'label': 'POSITIVE', 'score': 0.9994083642959595}]"""
"568205939,""[{'label': 'POSITIVE', 'score': 0.9998576641082764}]"""
"568198513,""[{'label': 'POSITIVE', 'score': 0.9998884201049805}]"""
"568143338,""[{'label': 'POSITIVE', 'score': 0.999764621257782}]"""
"568140770,""[{'label': 'POSITIVE', 'score': 0.992332935333252}]"""
"567971829,""[{'label': 'NEGATIVE', 'score': 0.9833351373672485}]"""
"567862969,""[{'label': 'POSITIVE', 'score': 0.9995018243789673}]"""
"567854171,""[{'label': 'NEGATIVE', 'score': 0.9821749329566956}]"""
"567806827,""[{'label': 'NEGATIVE', 'score': 0.9995999932289124}]"""
"567605605,""[{'label': 'POSITIVE', 'score': 0.9659016132354736}]"""
"567558126,""[{'label': 'POSITIVE', 'score': 0.9998867511749268}]"""
"567425118,""[{'label': 'POSITIVE', 'score': 0.9813627004623413}]"""
"567234817,""[{'label': 'POSITIVE', 'score': 0.9994469285011292}]"""
"567146658,""[{'label': 'POSITIVE', 'score': 0.9972860813140869}]"""
"567142393,""[{'label': 'NEGATIVE', 'score': 0.9996402263641357}]"""
"567141240,""[{'label': 'POSITIVE', 'score': 0.756750226020813}]"""
"567030257,""[{'label': 'POSITIVE', 'score': 0.9997739195823669}]"""
"567020259,""[{'label': 'NEGATIVE', 'score': 0.9993351101875305}]"""
"566996808,""[{'label': 'POSITIVE', 'score': 0.999846339225769}]"""
"566992906,""[{'label': 'POSITIVE', 'score': 0.9856479167938232}]"""
"566968159,""[{'label': 'POSITIVE', 'score': 0.9984027743339539}]"""
"566949277,""[{'label': 'POSITIVE', 'score': 0.9996730089187622}]"""
"566711073,""[{'label': 'POSITIVE', 'score': 0.9985693693161011}]"""
"566611890,""[{'label': 'POSITIVE', 'score': 0.9997593760490417}]"""
"566346006,""[{'label': 'POSITIVE', 'score': 0.9970166683197021}]"""
"566287043,""[{'label': 'POSITIVE', 'score': 0.9984695315361023}]"""
"566272363,""[{'label': 'POSITIVE', 'score': 0.9952965378761292}]"""
"566266272,""[{'label': 'NEGATIVE', 'score': 0.9993484616279602}]"""
"566091833,""[{'label': 'POSITIVE', 'score': 0.9997666478157043}]"""
"565927863,""[{'label': 'NEGATIVE', 'score': 0.9988963603973389}]"""
"565786146,""[{'label': 'POSITIVE', 'score': 0.6781690120697021}]"""
"565633635,""[{'label': 'POSITIVE', 'score': 0.9995735287666321}]"""
"565588949,""[{'label': 'NEGATIVE', 'score': 0.9996640682220459}]"""
"565546716,""[{'label': 'POSITIVE', 'score': 0.9847358465194702}]"""
"565511111,""[{'label': 'POSITIVE', 'score': 0.999748170375824}]"""
"565345077,""[{'label': 'POSITIVE', 'score': 0.9990476965904236}]"""
"565335383,""[{'label': 'POSITIVE', 'score': 0.9997442364692688}]"""
"565277911,""[{'label': 'POSITIVE', 'score': 0.988477349281311}]"""
"565243020,""[{'label': 'POSITIVE', 'score': 0.9995688796043396}]"""
"565166126,""[{'label': 'POSITIVE', 'score': 0.8826722502708435}]"""
"565053633,""[{'label': 'NEGATIVE', 'score': 0.9438736438751221}]"""
"565044655,""[{'label': 'NEGATIVE', 'score': 0.9397202134132385}]"""
"565015950,""[{'label': 'POSITIVE', 'score': 0.9134238362312317}]"""
"565003137,""[{'label': 'NEGATIVE', 'score': 0.9997656941413879}]"""
"564838273,""[{'label': 'NEGATIVE', 'score': 0.9793086647987366}]"""
"564802688,""[{'label': 'NEGATIVE', 'score': 0.9993075132369995}]"""
"564701540,""[{'label': 'POSITIVE', 'score': 0.9956247210502625}]"""
"564682597,""[{'label': 'POSITIVE', 'score': 0.9998093247413635}]"""
"564538744,""[{'label': 'POSITIVE', 'score': 0.9980783462524414}]"""
"564470264,""[{'label': 'POSITIVE', 'score': 0.9987437129020691}]"""
"564195325,""[{'label': 'POSITIVE', 'score': 0.9998619556427002}]"""
"564170675,""[{'label': 'POSITIVE', 'score': 0.9997995495796204}]"""
"564160943,""[{'label': 'POSITIVE', 'score': 0.9598163962364197}]"""
"564153316,""[{'label': 'POSITIVE', 'score': 0.9853360056877136}]"""
"564152416,""[{'label': 'POSITIVE', 'score': 0.999777615070343}]"""
"564136281,""[{'label': 'POSITIVE', 'score': 0.999868631362915}]"""
"564133302,""[{'label': 'POSITIVE', 'score': 0.9932697415351868}]"""
"563837447,""[{'label': 'POSITIVE', 'score': 0.9998456239700317}]"""
"563613841,""[{'label': 'NEGATIVE', 'score': 0.9628490805625916}]"""
"563452000,""[{'label': 'POSITIVE', 'score': 0.9998276233673096}]"""
"563365557,""[{'label': 'POSITIVE', 'score': 0.9972315430641174}]"""
"563256337,""[{'label': 'POSITIVE', 'score': 0.9898479580879211}]"""
"563138984,""[{'label': 'NEGATIVE', 'score': 0.7350232601165771}]"""
"562958373,""[{'label': 'POSITIVE', 'score': 0.999728262424469}]"""
"562872349,""[{'label': 'POSITIVE', 'score': 0.9994056224822998}]"""
"562847995,""[{'label': 'NEGATIVE', 'score': 0.9884107112884521}]"""
"562842747,""[{'label': 'POSITIVE', 'score': 0.9905534386634827}]"""
"562407550,""[{'label': 'POSITIVE', 'score': 0.9634113907814026}]"""
"562381350,""[{'label': 'NEGATIVE', 'score': 0.9950600266456604}]"""
"562233646,""[{'label': 'NEGATIVE', 'score': 0.9146158695220947}]"""
"562215844,""[{'label': 'POSITIVE', 'score': 0.9998236298561096}]"""
"562130515,""[{'label': 'POSITIVE', 'score': 0.9991927742958069}]"""
"561931829,""[{'label': 'POSITIVE', 'score': 0.9998279809951782}]"""
"561880885,""[{'label': 'POSITIVE', 'score': 0.9998774528503418}]"""
"561314669,""[{'label': 'POSITIVE', 'score': 0.9854243397712708}]"""
"561202250,""[{'label': 'POSITIVE', 'score': 0.9996769428253174}]"""
"561114590,""[{'label': 'NEGATIVE', 'score': 0.9536523222923279}]"""
"561064503,""[{'label': 'POSITIVE', 'score': 0.9990338087081909}]"""
"560956841,""[{'label': 'POSITIVE', 'score': 0.9982225298881531}]"""
"560829232,""[{'label': 'POSITIVE', 'score': 0.9974773526191711}]"""
"560722080,""[{'label': 'POSITIVE', 'score': 0.9992270469665527}]"""
"560569928,""[{'label': 'NEGATIVE', 'score': 0.9904780387878418}]"""
"560455522,""[{'label': 'NEGATIVE', 'score': 0.984825074672699}]"""
"560160910,""[{'label': 'POSITIVE', 'score': 0.9945517182350159}]"""
"560126972,""[{'label': 'NEGATIVE', 'score': 0.9760298728942871}]"""
"560119137,""[{'label': 'POSITIVE', 'score': 0.9862842559814453}]"""
"560034580,""[{'label': 'POSITIVE', 'score': 0.9423019886016846}]"""
"559978600,""[{'label': 'NEGATIVE', 'score': 0.999168872833252}]"""
"559972070,""[{'label': 'NEGATIVE', 'score': 0.9963467717170715}]"""
"559723921,""[{'label': 'POSITIVE', 'score': 0.9952840209007263}]"""
"559715044,""[{'label': 'POSITIVE', 'score': 0.9996870756149292}]"""
"559694114,""[{'label': 'POSITIVE', 'score': 0.9989569187164307}]"""
"559677854,""[{'label': 'NEGATIVE', 'score': 0.982848584651947}]"""
"559606674,""[{'label': 'POSITIVE', 'score': 0.9998393058776855}]"""
"559549185,""[{'label': 'POSITIVE', 'score': 0.9991590976715088}]"""
"559505090,""[{'label': 'POSITIVE', 'score': 0.9998589754104614}]"""
"559494222,""[{'label': 'NEGATIVE', 'score': 0.9994736313819885}]"""
"559437402,""[{'label': 'NEGATIVE', 'score': 0.9919894337654114}]"""
"559433438,""[{'label': 'NEGATIVE', 'score': 0.9997448325157166}]"""
"559415734,""[{'label': 'POSITIVE', 'score': 0.9997488856315613}]"""
"559408286,""[{'label': 'NEGATIVE', 'score': 0.948919415473938}]"""
"559347044,""[{'label': 'POSITIVE', 'score': 0.9997320771217346}]"""
"559314911,""[{'label': 'POSITIVE', 'score': 0.9991378784179688}]"""
"559304383,""[{'label': 'POSITIVE', 'score': 0.9621375799179077}]"""
"559160490,""[{'label': 'POSITIVE', 'score': 0.999701201915741}]"""
"559140109,""[{'label': 'NEGATIVE', 'score': 0.9965531826019287}]"""
"559105394,""[{'label': 'POSITIVE', 'score': 0.9998020529747009}]"""
"559058968,""[{'label': 'POSITIVE', 'score': 0.9998834133148193}]"""
"558956684,""[{'label': 'POSITIVE', 'score': 0.9917884469032288}]"""
"558940615,""[{'label': 'NEGATIVE', 'score': 0.9956004619598389}]"""
"558937927,""[{'label': 'POSITIVE', 'score': 0.9991092085838318}]"""
"558932183,""[{'label': 'POSITIVE', 'score': 0.984394907951355}]"""
"558924269,""[{'label': 'POSITIVE', 'score': 0.6282342076301575}]"""
"558702543,""[{'label': 'POSITIVE', 'score': 0.999795138835907}]"""
"558643424,""[{'label': 'NEGATIVE', 'score': 0.9909007549285889}]"""
"558417587,""[{'label': 'POSITIVE', 'score': 0.9991610050201416}]"""
"558125436,""[{'label': 'NEGATIVE', 'score': 0.8993237614631653}]"""
"558058104,""[{'label': 'POSITIVE', 'score': 0.9992045760154724}]"""
"558053759,""[{'label': 'POSITIVE', 'score': 0.9994468092918396}]"""
"558000357,""[{'label': 'POSITIVE', 'score': 0.959006130695343}]"""
"557692260,""[{'label': 'POSITIVE', 'score': 0.9967567324638367}]"""
"557645467,""[{'label': 'POSITIVE', 'score': 0.9988828301429749}]"""
"557644675,""[{'label': 'POSITIVE', 'score': 0.9973536729812622}]"""
"557455973,""[{'label': 'POSITIVE', 'score': 0.9993763566017151}]"""
"557452824,""[{'label': 'POSITIVE', 'score': 0.9998620748519897}]"""
"557434950,""[{'label': 'NEGATIVE', 'score': 0.8956140875816345}]"""
"557333354,""[{'label': 'NEGATIVE', 'score': 0.9993945360183716}]"""
"557299083,""[{'label': 'POSITIVE', 'score': 0.9998626708984375}]"""
"557274893,""[{'label': 'POSITIVE', 'score': 0.9992590546607971}]"""
"557190692,""[{'label': 'POSITIVE', 'score': 0.9851254224777222}]"""
"556892628,""[{'label': 'POSITIVE', 'score': 0.999821126461029}]"""
"556831717,""[{'label': 'POSITIVE', 'score': 0.9981811046600342}]"""
"556831589,""[{'label': 'NEGATIVE', 'score': 0.9921320080757141}]"""
"556775046,""[{'label': 'POSITIVE', 'score': 0.9956806898117065}]"""
"556647315,""[{'label': 'POSITIVE', 'score': 0.9997099041938782}]"""
"556437406,""[{'label': 'POSITIVE', 'score': 0.9995570778846741}]"""
"556414565,""[{'label': 'POSITIVE', 'score': 0.999325156211853}]"""
"556332856,""[{'label': 'POSITIVE', 'score': 0.9991008043289185}]"""
"556256700,""[{'label': 'POSITIVE', 'score': 0.9976281523704529}]"""
"556231886,""[{'label': 'NEGATIVE', 'score': 0.9932698607444763}]"""
"556224767,""[{'label': 'POSITIVE', 'score': 0.9996092915534973}]"""
"556223278,""[{'label': 'NEGATIVE', 'score': 0.9990712404251099}]"""
"556206507,""[{'label': 'POSITIVE', 'score': 0.993901252746582}]"""
"556102752,""[{'label': 'POSITIVE', 'score': 0.5749433636665344}]"""
"556021707,""[{'label': 'NEGATIVE', 'score': 0.980732798576355}]"""
"556014621,""[{'label': 'POSITIVE', 'score': 0.9998739957809448}]"""
"556004101,""[{'label': 'NEGATIVE', 'score': 0.9746391177177429}]"""
"556004064,""[{'label': 'POSITIVE', 'score': 0.9871748089790344}]"""
"555848329,""[{'label': 'NEGATIVE', 'score': 0.998611330986023}]"""
"555814792,""[{'label': 'POSITIVE', 'score': 0.9994518160820007}]"""
"555787849,""[{'label': 'POSITIVE', 'score': 0.999717652797699}]"""
"555723927,""[{'label': 'POSITIVE', 'score': 0.9991598129272461}]"""
"555700201,""[{'label': 'NEGATIVE', 'score': 0.7022765278816223}]"""
"555471607,""[{'label': 'POSITIVE', 'score': 0.9993908405303955}]"""
"555454669,""[{'label': 'POSITIVE', 'score': 0.9997629523277283}]"""
"555364637,""[{'label': 'NEGATIVE', 'score': 0.9980294108390808}]"""
"555358380,""[{'label': 'POSITIVE', 'score': 0.994317352771759}]"""
"555357427,""[{'label': 'POSITIVE', 'score': 0.9998419284820557}]"""
"555319878,""[{'label': 'POSITIVE', 'score': 0.9954227805137634}]"""
"555318312,""[{'label': 'POSITIVE', 'score': 0.9960833787918091}]"""
"555308646,""[{'label': 'POSITIVE', 'score': 0.9984742999076843}]"""
"555249018,""[{'label': 'POSITIVE', 'score': 0.9998206496238708}]"""
"555067485,""[{'label': 'POSITIVE', 'score': 0.9998350143432617}]"""
"555053913,""[{'label': 'NEGATIVE', 'score': 0.9075061082839966}]"""
"554899226,""[{'label': 'POSITIVE', 'score': 0.9998753070831299}]"""
"554897836,""[{'label': 'POSITIVE', 'score': 0.999733030796051}]"""
"554869804,""[{'label': 'POSITIVE', 'score': 0.9997766613960266}]"""
"554856633,""[{'label': 'NEGATIVE', 'score': 0.9981933236122131}]"""
"554852779,""[{'label': 'POSITIVE', 'score': 0.9998880624771118}]"""
"554584912,""[{'label': 'POSITIVE', 'score': 0.999882698059082}]"""
"554525329,""[{'label': 'POSITIVE', 'score': 0.9911648631095886}]"""
"554513596,""[{'label': 'NEGATIVE', 'score': 0.9874461889266968}]"""
"554502465,""[{'label': 'POSITIVE', 'score': 0.999261200428009}]"""
"554328826,""[{'label': 'NEGATIVE', 'score': 0.8149811029434204}]"""
"554327336,""[{'label': 'NEGATIVE', 'score': 0.9996838569641113}]"""
"554314123,""[{'label': 'POSITIVE', 'score': 0.999404788017273}]"""
"554183292,""[{'label': 'POSITIVE', 'score': 0.9970465302467346}]"""
"554154922,""[{'label': 'POSITIVE', 'score': 0.9859846830368042}]"""
"553983874,""[{'label': 'POSITIVE', 'score': 0.9997265934944153}]"""
"553862918,""[{'label': 'NEGATIVE', 'score': 0.9970129728317261}]"""
"553851629,""[{'label': 'POSITIVE', 'score': 0.9927266836166382}]"""
"553742339,""[{'label': 'POSITIVE', 'score': 0.9989771842956543}]"""
"553706925,""[{'label': 'POSITIVE', 'score': 0.999745786190033}]"""
"553679137,""[{'label': 'POSITIVE', 'score': 0.9982275366783142}]"""
"553577042,""[{'label': 'NEGATIVE', 'score': 0.8715537190437317}]"""
"553498454,""[{'label': 'NEGATIVE', 'score': 0.7058818340301514}]"""
"553472210,""[{'label': 'POSITIVE', 'score': 0.9935264587402344}]"""
"553448273,""[{'label': 'NEGATIVE', 'score': 0.9371596574783325}]"""
"553382322,""[{'label': 'NEGATIVE', 'score': 0.9975134134292603}]"""
"553343230,""[{'label': 'POSITIVE', 'score': 0.9942811727523804}]"""
"553283993,""[{'label': 'POSITIVE', 'score': 0.9936205744743347}]"""
"553165452,""[{'label': 'POSITIVE', 'score': 0.9902742505073547}]"""
"553086728,""[{'label': 'POSITIVE', 'score': 0.8809214234352112}]"""
"552904114,""[{'label': 'POSITIVE', 'score': 0.9921594858169556}]"""
"552843675,""[{'label': 'POSITIVE', 'score': 0.8414340615272522}]"""
"552833123,""[{'label': 'POSITIVE', 'score': 0.9871121048927307}]"""
"552826760,""[{'label': 'POSITIVE', 'score': 0.9995679259300232}]"""
"552813013,""[{'label': 'POSITIVE', 'score': 0.9993047714233398}]"""
"552771925,""[{'label': 'POSITIVE', 'score': 0.9997188448905945}]"""
"552763761,""[{'label': 'NEGATIVE', 'score': 0.9001951217651367}]"""
"552673767,""[{'label': 'POSITIVE', 'score': 0.9998102784156799}]"""
"552659279,""[{'label': 'POSITIVE', 'score': 0.999883770942688}]"""
"552558433,""[{'label': 'POSITIVE', 'score': 0.9838970899581909}]"""
"552356865,""[{'label': 'POSITIVE', 'score': 0.9996381998062134}]"""
"552346206,""[{'label': 'POSITIVE', 'score': 0.9997426867485046}]"""
"552304296,""[{'label': 'POSITIVE', 'score': 0.9997387528419495}]"""
"552236430,""[{'label': 'POSITIVE', 'score': 0.9950478672981262}]"""
"552210213,""[{'label': 'POSITIVE', 'score': 0.9995636343955994}]"""
"552111393,""[{'label': 'POSITIVE', 'score': 0.9957636594772339}]"""
"552111145,""[{'label': 'POSITIVE', 'score': 0.9845983982086182}]"""
"551989207,""[{'label': 'POSITIVE', 'score': 0.9997097849845886}]"""
"551946037,""[{'label': 'POSITIVE', 'score': 0.9908543825149536}]"""
"551912781,""[{'label': 'NEGATIVE', 'score': 0.9341232776641846}]"""
"551898881,""[{'label': 'POSITIVE', 'score': 0.9998743534088135}]"""
"551860470,""[{'label': 'POSITIVE', 'score': 0.999776303768158}]"""
"551858612,""[{'label': 'POSITIVE', 'score': 0.9056819081306458}]"""
"551746933,""[{'label': 'POSITIVE', 'score': 0.9990845918655396}]"""
"551704960,""[{'label': 'POSITIVE', 'score': 0.8522075414657593}]"""
"551681349,""[{'label': 'POSITIVE', 'score': 0.9932501316070557}]"""
"551680483,""[{'label': 'POSITIVE', 'score': 0.9983554482460022}]"""
"551608778,""[{'label': 'NEGATIVE', 'score': 0.9992745518684387}]"""
"551457690,""[{'label': 'POSITIVE', 'score': 0.9941739439964294}]"""
"551428456,""[{'label': 'POSITIVE', 'score': 0.9998761415481567}]"""
"551393987,""[{'label': 'NEGATIVE', 'score': 0.983454704284668}]"""
"551384418,""[{'label': 'NEGATIVE', 'score': 0.8876060843467712}]"""
"551371494,""[{'label': 'POSITIVE', 'score': 0.9994534850120544}]"""
"551364090,""[{'label': 'POSITIVE', 'score': 0.9996981620788574}]"""
