Review_ID;label;score
631220916;NEGATIVE;0.997429669
631219016;NEGATIVE;0.915443003
631116540;NEGATIVE;0.993514061
631094477;POSITIVE;0.999842405
631088142;POSITIVE;0.99918443
631085207;POSITIVE;0.965615392
631067427;NEGATIVE;0.998426318
630884593;POSITIVE;0.999847412109375}
630858929;POSITIVE;0.990025401
630855008;NEGATIVE;0.987514317035675}
630734855;POSITIVE;0.999837875
630698961;NEGATIVE;0.880387366
630656960;POSITIVE;0.999781311
630640859;NEGATIVE;0.999452651
630509388;POSITIVE;0.999850631
630395399;POSITIVE;0.999743283
630362792;POSITIVE;0.998644531
630187990;NEGATIVE;0.999635458
630154609;NEGATIVE;0.885522127
630070895;POSITIVE;0.999218941
629948801;NEGATIVE;0.999691606
629820952;POSITIVE;0.990856409072876}
629745282;POSITIVE;0.928544462
629699648;POSITIVE;0.999638557434082}
629584226;NEGATIVE;0.999383926
629544504;POSITIVE;0.999880672
629514829;NEGATIVE;0.999406815
629446889;POSITIVE;0.999846101
629239595;POSITIVE;0.990796089
629215489;POSITIVE;0.804032922
629107056;POSITIVE;0.999794185
628991286;POSITIVE;0.999484301
628623090;NEGATIVE;0.998955607
628566077;NEGATIVE;0.998524487
628487611;POSITIVE;0.999046147
628273519;POSITIVE;0.997116327
628254746;POSITIVE;0.999879718
628228047;POSITIVE;0.999671698
628180153;POSITIVE;0.999720156
628135461;NEGATIVE;0.952629447
628109000;NEGATIVE;0.99866783618927}]
627920873;POSITIVE;0.999742448
627835628;NEGATIVE;0.99605393409729}]
627572314;POSITIVE;0.999861121
627442076;POSITIVE;0.999869704246521}
627377832;NEGATIVE;0.947917581
627353793;NEGATIVE;0.96857518
627348866;POSITIVE;0.99959749
627336232;POSITIVE;0.999853611
627272423;NEGATIVE;0.996813595
627231450;POSITIVE;0.999857068
627072491;POSITIVE;0.999672174
627057741;POSITIVE;0.998634397983551}
627045042;POSITIVE;0.999827325
627043360;NEGATIVE;0.999387741
627028236;POSITIVE;0.99975723
627019769;POSITIVE;0.889663517
626806163;NEGATIVE;0.990171611
626770978;NEGATIVE;0.997356176
626682018;POSITIVE;0.96110785
626485366;POSITIVE;0.999827087
626423492;NEGATIVE;0.992615342
626280949;POSITIVE;0.99960655
626252801;NEGATIVE;0.997996867
626236299;POSITIVE;0.999457896
626222996;POSITIVE;0.99522841
626160525;POSITIVE;0.999858737
626066007;NEGATIVE;0.991097808
626024313;POSITIVE;0.971593499
625988391;POSITIVE;0.999828458
625983717;NEGATIVE;0.998910546
625879344;POSITIVE;0.999804318
625617172;POSITIVE;0.999655843
625436845;POSITIVE;0.597940862
625349656;POSITIVE;0.999860644
625298215;NEGATIVE;0.921437621
625280388;POSITIVE;0.800281346
625226482;POSITIVE;0.996549368
625073374;NEGATIVE;0.999025702
625038916;NEGATIVE;0.991701782
625029092;NEGATIVE;0.997009516
624949013;NEGATIVE;0.536980390548706}
624856465;POSITIVE;0.929969668
624854496;NEGATIVE;0.995843351
624835598;POSITIVE;0.999576151
624787061;POSITIVE;0.9998191
624767837;NEGATIVE;0.999621391
624725120;POSITIVE;0.999152184
624563950;POSITIVE;0.99538654088974}]
624551238;POSITIVE;0.924338043
624510660;POSITIVE;0.999704063
624505634;POSITIVE;0.990454972
624436219;NEGATIVE;0.989480615
624334729;POSITIVE;0.970585108
624316819;POSITIVE;0.999438941
624259209;POSITIVE;0.999785840511322}
624248478;POSITIVE;0.999876261
624130865;NEGATIVE;0.902590752
624116749;NEGATIVE;0.801115572
624074139;POSITIVE;0.999734819
623908588;POSITIVE;0.997223377
623908109;POSITIVE;0.998693764
623904717;NEGATIVE;0.613814354
623887426;POSITIVE;0.999726117
623821864;POSITIVE;0.999123156
623551468;NEGATIVE;0.98135906457901}]
623537853;POSITIVE;0.99986136
623434918;POSITIVE;0.999389052
623375626;POSITIVE;0.99960202
623314045;POSITIVE;0.999526381
623285483;POSITIVE;0.9989537
623275986;NEGATIVE;0.999225378036499}
622974588;POSITIVE;0.999845027923584}
622950085;NEGATIVE;0.999482393
622832652;POSITIVE;0.999355495
622808886;POSITIVE;0.999890566
622769733;NEGATIVE;0.996785164
622763405;POSITIVE;0.997082531452179}
622748673;NEGATIVE;0.999094605
622725881;POSITIVE;0.975599349
622543076;POSITIVE;0.9972893
622496739;POSITIVE;0.999801934
622489826;POSITIVE;0.999734581
622445881;NEGATIVE;0.999824822
622442678;POSITIVE;0.996914506
622147112;POSITIVE;0.999151111
622012184;POSITIVE;0.99834168
621724235;POSITIVE;0.997946799
621678165;POSITIVE;0.999640941619873}
621592483;POSITIVE;0.99857688
621581146;POSITIVE;0.999561489
621544347;NEGATIVE;0.994234622
621543234;POSITIVE;0.999790013
621518161;POSITIVE;0.998623371
621492936;POSITIVE;0.999821007
621492192;POSITIVE;0.999688148
621433849;NEGATIVE;0.915744483
621426665;POSITIVE;0.999786317
621416813;POSITIVE;0.99852258
621364524;POSITIVE;0.999761045
621349074;NEGATIVE;0.998008907
621166799;POSITIVE;0.999674678
621043622;POSITIVE;0.999750435
620866931;NEGATIVE;0.99972862
620846439;POSITIVE;0.999408722
620823157;POSITIVE;0.999852538
620795904;POSITIVE;0.639134645
620574886;POSITIVE;0.999613583
620535849;POSITIVE;0.999129832
620456997;POSITIVE;0.995550752
620356181;POSITIVE;0.99287802
620288998;NEGATIVE;0.588549495
620234087;POSITIVE;0.996021807
620110775;NEGATIVE;0.995964646
620088793;POSITIVE;0.999886036
620062113;POSITIVE;0.998897076
620030540;POSITIVE;0.999854445
620028803;POSITIVE;0.999878645
620004591;POSITIVE;0.998982728
619893287;NEGATIVE;0.916436315
619878496;POSITIVE;0.996500731
619821190;POSITIVE;0.99968636
619760967;POSITIVE;0.997803748
619662500;POSITIVE;0.999246716
619549813;POSITIVE;0.922202826
619340303;POSITIVE;0.997919499874115}
619321456;POSITIVE;0.998271942
619305739;POSITIVE;0.999139905
619299691;NEGATIVE;0.986969233
619279181;NEGATIVE;0.852937341
619238894;NEGATIVE;0.998445928
619149101;POSITIVE;0.992551923
619073895;POSITIVE;0.99562007188797}]
619016305;POSITIVE;0.999831438
619012193;POSITIVE;0.998843789100647}
618937876;POSITIVE;0.993477225
618749848;POSITIVE;0.997631073
618505655;POSITIVE;0.999876499
618444609;POSITIVE;0.999674797
618430904;POSITIVE;0.998149395
618331685;NEGATIVE;0.967466593
618298947;POSITIVE;0.99016434
618295148;POSITIVE;0.996722162
618246295;NEGATIVE;0.982065141
618223039;NEGATIVE;0.990743577
618186967;NEGATIVE;0.963590562
618172571;NEGATIVE;0.905118287
618121010;POSITIVE;0.989200115
617804353;POSITIVE;0.999654174
617632404;NEGATIVE;0.999604642
617621487;POSITIVE;0.959485829
617605641;POSITIVE;0.999858379
617503643;POSITIVE;0.99519366
617503186;POSITIVE;0.981862485408783}
617475370;POSITIVE;0.996117115020752}
617363818;POSITIVE;0.999884725
617158854;POSITIVE;0.999388099
617116434;POSITIVE;0.998117805
617058901;POSITIVE;0.999628782
617044827;POSITIVE;0.999830008
616811906;POSITIVE;0.999798595905304}
616572643;POSITIVE;0.999747455
616344279;POSITIVE;0.997767329
616335588;POSITIVE;0.995982647
616325621;POSITIVE;0.999146819
616282615;NEGATIVE;0.997966826
616087859;NEGATIVE;0.98045373
616038030;POSITIVE;0.99928242
616025653;POSITIVE;0.999832272529602}
616019929;POSITIVE;0.99983811378479}]
615852209;POSITIVE;0.999529958
615460211;POSITIVE;0.996304631
615451159;NEGATIVE;0.999642968
615010171;POSITIVE;0.989034772
614946528;POSITIVE;0.999631286
614711864;NEGATIVE;0.998493075
614707606;NEGATIVE;0.99774569272995}]
614678408;NEGATIVE;0.996306062
614445444;NEGATIVE;0.932018876
614438536;POSITIVE;0.999721944
614233839;POSITIVE;0.999549448
613927744;POSITIVE;0.999853373
613882503;POSITIVE;0.999086499
613870841;NEGATIVE;0.999242544
613828280;POSITIVE;0.970904052
613692604;POSITIVE;0.999638677
613687070;POSITIVE;0.999866247177124}
613681011;POSITIVE;0.989378273
613671514;POSITIVE;0.999778807
613666827;POSITIVE;0.996982872
613647309;POSITIVE;0.996404648
613583543;POSITIVE;0.999296784
613540560;POSITIVE;0.888039529
613330166;POSITIVE;0.990439296
613328914;POSITIVE;0.993436872959137}
613229590;POSITIVE;0.99971503
613208111;POSITIVE;0.990281105
613183155;NEGATIVE;0.998724401
613174875;POSITIVE;0.999840975
613079314;POSITIVE;0.985999763
613015041;POSITIVE;0.999597847
612987891;NEGATIVE;0.97050035
612987131;POSITIVE;0.986942291
612973590;POSITIVE;0.980757356
612961135;POSITIVE;0.992147982
612947878;POSITIVE;0.981657386
612856622;POSITIVE;0.999740064
612747519;POSITIVE;0.999574482
612740371;POSITIVE;0.999766886
612442037;NEGATIVE;0.989506423
612439503;POSITIVE;0.99889636
612117559;POSITIVE;0.994905233
612104262;NEGATIVE;0.990729392
612050118;POSITIVE;0.999226213
612033773;POSITIVE;0.999719918
612006715;POSITIVE;0.999220371
611998362;POSITIVE;0.973330259
611941224;POSITIVE;0.989999831
611759116;POSITIVE;0.99864465
611756743;POSITIVE;0.996350884437561}
611714780;POSITIVE;0.999631763
611625920;POSITIVE;0.999109566
611615811;POSITIVE;0.998616934
611608048;POSITIVE;0.999513149
611547378;POSITIVE;0.999870896
611283739;POSITIVE;0.999545156955719}
611279540;POSITIVE;0.947858691
611272766;POSITIVE;0.988685846
611246894;POSITIVE;0.996086478
611214083;NEGATIVE;0.999293566
611210552;POSITIVE;0.997772872
611204424;POSITIVE;0.999800503
611153427;POSITIVE;0.99986136
611140172;POSITIVE;0.999708116
611106294;POSITIVE;0.99929297
611025637;POSITIVE;0.990237772
611016620;NEGATIVE;0.995968938
610988959;POSITIVE;0.998952627
610741790;POSITIVE;0.993531048
610724350;POSITIVE;0.999814928
610692446;POSITIVE;0.999339163
610681101;NEGATIVE;0.983719587
610579087;NEGATIVE;0.98281306
610547304;POSITIVE;0.999644876
610307223;POSITIVE;0.981297731
610266089;POSITIVE;0.996750116
610238462;POSITIVE;0.941436946
610237291;POSITIVE;0.885576487
610219410;POSITIVE;0.999819696
610211036;POSITIVE;0.99985826
610094119;NEGATIVE;0.938913167
609973704;POSITIVE;0.999876976
609942352;POSITIVE;0.998690546
609938426;POSITIVE;0.996334195
609907349;POSITIVE;0.99970907
609874792;POSITIVE;0.992836773
609813889;POSITIVE;0.999663233757019}
609724278;POSITIVE;0.999550521
609668209;POSITIVE;0.998113632
609576396;POSITIVE;0.986154139
609498335;NEGATIVE;0.999349177
609405825;POSITIVE;0.999137104
609365424;POSITIVE;0.999755204
609356754;POSITIVE;0.997641444
609248471;NEGATIVE;0.999336541
609068890;POSITIVE;0.998491764
609052855;POSITIVE;0.998711347579956}
609017374;NEGATIVE;0.960888207
608989789;POSITIVE;0.916688383
608891521;NEGATIVE;0.993875206
608689465;POSITIVE;0.988194585
608644960;POSITIVE;0.996882081
608638410;POSITIVE;0.999698639
608557842;POSITIVE;0.995893598
608555046;POSITIVE;0.999877334
608527935;POSITIVE;0.848805904
608525355;POSITIVE;0.999852061
608491116;POSITIVE;0.999555409
608476242;POSITIVE;0.998281002
608227981;NEGATIVE;0.991876245
608214885;POSITIVE;0.998002946
608153253;POSITIVE;0.998292029
608132968;POSITIVE;0.999826372
608012823;POSITIVE;0.999837756
607834240;POSITIVE;0.999359906
607820420;NEGATIVE;0.999486566
607794284;NEGATIVE;0.938265026
607697805;NEGATIVE;0.996942222
607684384;POSITIVE;0.99796617
607644382;POSITIVE;0.998383403
607509931;POSITIVE;0.995004356
607445315;NEGATIVE;0.998153865
607364138;POSITIVE;0.999058783
607234908;POSITIVE;0.984470487
607159550;POSITIVE;0.999876142
607154901;POSITIVE;0.984092832
607107575;NEGATIVE;0.996684372
607106917;NEGATIVE;0.603327096
607020717;POSITIVE;0.998461127281189}
606875930;NEGATIVE;0.994884431
606856219;NEGATIVE;0.991171181
606696479;POSITIVE;0.99722820520401}]
606663059;POSITIVE;0.999733030796051}
606457425;POSITIVE;0.999456704
606211287;NEGATIVE;0.999189913
606067089;NEGATIVE;0.882071257
606000395;POSITIVE;0.874259591
605864418;NEGATIVE;0.971053183
605824042;POSITIVE;0.999863625
605815896;POSITIVE;0.672246218
605791079;POSITIVE;0.999788702
605708431;NEGATIVE;0.627786815
605632958;POSITIVE;0.999756873
605561824;POSITIVE;0.999143004
605480573;POSITIVE;0.999087572
605420048;POSITIVE;0.998997509
605400713;POSITIVE;0.999862194
605176273;NEGATIVE;0.998455644
605121066;NEGATIVE;0.612247169
605082371;POSITIVE;0.999414324760437}
605011976;POSITIVE;0.999833584
604932417;NEGATIVE;0.869098663
604838645;POSITIVE;0.996449709
604734706;NEGATIVE;0.995709538
604669818;NEGATIVE;0.997671306
604501263;POSITIVE;0.933516502
604493525;NEGATIVE;0.998455167
604480843;POSITIVE;0.999878645
604453262;POSITIVE;0.999234915
604440691;NEGATIVE;0.999780238
604320049;POSITIVE;0.9998191
604250513;POSITIVE;0.999705136
604158265;NEGATIVE;0.986126602
604143137;NEGATIVE;0.95327723
604133419;POSITIVE;0.999823987
604125182;NEGATIVE;0.549269378
604089676;NEGATIVE;0.998429358
604075777;POSITIVE;0.539736032
604054681;POSITIVE;0.998849034
603999795;NEGATIVE;0.7468521
603960206;POSITIVE;0.999841094
603914623;NEGATIVE;0.968161702
603903279;POSITIVE;0.999334633
603749831;POSITIVE;0.998462081
603657975;POSITIVE;0.998440325
603641404;POSITIVE;0.99868685
603635647;POSITIVE;0.951889396
603597793;POSITIVE;0.999773085
603527492;NEGATIVE;0.986384451
603396251;POSITIVE;0.999581873
603395786;NEGATIVE;0.996730804
603377174;POSITIVE;0.997058272
603324824;POSITIVE;0.997815967
603275546;NEGATIVE;0.996572971
603259159;POSITIVE;0.999787629
603174247;NEGATIVE;0.967448652
603133215;POSITIVE;0.531874478
603111669;POSITIVE;0.999775112
603074080;POSITIVE;0.999863625
602781281;POSITIVE;0.999785840511322}
602535588;NEGATIVE;0.929414392
602489018;POSITIVE;0.999634743
602409987;POSITIVE;0.99810189
602393605;POSITIVE;0.730664015
602389962;POSITIVE;0.999702036
602248757;POSITIVE;0.9991799
602221005;POSITIVE;0.994499921798706}
602205941;POSITIVE;0.999572575
602195085;NEGATIVE;0.998422265
602155646;POSITIVE;0.994802475
602135489;POSITIVE;0.99987638
601864148;POSITIVE;0.996843457
601653975;POSITIVE;0.99497968
601650226;NEGATIVE;0.996119618
601556535;POSITIVE;0.999556959
601501440;POSITIVE;0.999822557
601330488;POSITIVE;0.999689937
601328919;POSITIVE;0.999823391
601297871;POSITIVE;0.99829334
601216627;POSITIVE;0.610539913
601164666;POSITIVE;0.999849558
600676840;NEGATIVE;0.549473166
600669367;POSITIVE;0.987129211
600662323;NEGATIVE;0.958711863
600579861;POSITIVE;0.983825505
600577640;POSITIVE;0.999787271
600566005;NEGATIVE;0.961198509
600475703;POSITIVE;0.922867179
600321349;POSITIVE;0.999813259
600303198;NEGATIVE;0.999046147
600295156;POSITIVE;0.999848843
600278676;POSITIVE;0.998283923
600240918;POSITIVE;0.999700308
600164076;NEGATIVE;0.992400169
600063796;POSITIVE;0.988459826
600023714;POSITIVE;0.999795735
599979789;POSITIVE;0.997358500957489}
599892429;NEGATIVE;0.989576578
599880350;POSITIVE;0.996019423
599880269;NEGATIVE;0.996462166
599750378;NEGATIVE;0.997574627
599739026;POSITIVE;0.999555528
599710773;NEGATIVE;0.9906376
599686738;POSITIVE;0.999863505
599648203;POSITIVE;0.94584173
599608004;POSITIVE;0.999733984
599600814;POSITIVE;0.999876499
599569077;POSITIVE;0.999465525
599441164;POSITIVE;0.99890542
599437943;POSITIVE;0.99971801
599422690;POSITIVE;0.999401927
599417131;POSITIVE;0.99952507
599411563;POSITIVE;0.996743381023407}
599318254;POSITIVE;0.998481452
599310213;POSITIVE;0.99677819
599236174;POSITIVE;0.999866605
599091995;POSITIVE;0.999670863
599047565;POSITIVE;0.997002542
599043907;NEGATIVE;0.908618629
599009601;POSITIVE;0.999870181
598962419;NEGATIVE;0.965855539
598931666;POSITIVE;0.999795973
598927001;NEGATIVE;0.999583304
598824798;POSITIVE;0.995802939
598668030;NEGATIVE;0.996581494808197}
598658423;NEGATIVE;0.98339808
598649283;POSITIVE;0.999736965
598641233;POSITIVE;0.999395847
598638365;NEGATIVE;0.909437418
598490129;POSITIVE;0.9997347
598337190;POSITIVE;0.9982602
598280937;NEGATIVE;0.985972285
598204381;POSITIVE;0.999477327
598175388;POSITIVE;0.842236936
598175146;NEGATIVE;0.992427528
598045705;NEGATIVE;0.849392772
598030313;POSITIVE;0.999792039
598027308;POSITIVE;0.996561825
598023565;POSITIVE;0.98164475
598020042;POSITIVE;0.973935544
598014946;POSITIVE;0.979618013
598002920;POSITIVE;0.999690771
597984413;NEGATIVE;0.802012503
597963182;POSITIVE;0.999846339225769}
597954649;NEGATIVE;0.998904705
597893194;POSITIVE;0.999759614
597821841;POSITIVE;0.99720698595047}]
597772796;POSITIVE;0.999873519
597758748;POSITIVE;0.999835372
597757878;POSITIVE;0.929842114
597706794;NEGATIVE;0.998026192
597505296;POSITIVE;0.999859333
597478401;POSITIVE;0.999703825
597467147;NEGATIVE;0.93198204
597461955;POSITIVE;0.999849796295166}
597319930;POSITIVE;0.99951601
597230568;POSITIVE;0.999891877
597198606;POSITIVE;0.999035716
597194831;POSITIVE;0.999546707
597105095;POSITIVE;0.998481095
597070865;POSITIVE;0.999151349067688}
597041024;POSITIVE;0.999876856803894}
597029478;POSITIVE;0.999484897
596898437;NEGATIVE;0.992829263
596877172;NEGATIVE;0.998750806
596860778;POSITIVE;0.959784508
596839094;POSITIVE;0.999869585
596799230;POSITIVE;0.96344769
596776133;POSITIVE;0.998040736
596559352;POSITIVE;0.999718726
596492515;POSITIVE;0.999093175
596463530;POSITIVE;0.965076744556427}
596441419;POSITIVE;0.99977845
596380448;POSITIVE;0.998596251
596280376;POSITIVE;0.999491215
596267844;POSITIVE;0.989498854
596259657;POSITIVE;0.999790608882904}
596253384;POSITIVE;0.996538758
596241298;POSITIVE;0.989406049
596195199;POSITIVE;0.996483445
596095711;POSITIVE;0.999164342880249}
596059699;POSITIVE;0.999754011631012}
596033474;POSITIVE;0.999343693
595859442;POSITIVE;0.999813616
595728364;POSITIVE;0.999689937
595721658;POSITIVE;0.929433644
595584609;NEGATIVE;0.88564086
595576254;POSITIVE;0.999541163444519}
595540976;POSITIVE;0.998510063
595455564;POSITIVE;0.999725759
595435497;POSITIVE;0.995945036
595385236;POSITIVE;0.999424338
595384404;POSITIVE;0.995293677
595362925;NEGATIVE;0.994206548
595326768;NEGATIVE;0.999282777
595274988;POSITIVE;0.997905374
595138553;NEGATIVE;0.922245442867279}
595120790;POSITIVE;0.991519868
595110834;POSITIVE;0.997329354
595085797;POSITIVE;0.999607027
595065876;NEGATIVE;0.999602258
594979924;NEGATIVE;0.958188951
594918653;POSITIVE;0.999746144
594756134;POSITIVE;0.999829173
594720729;POSITIVE;0.99507612
594719746;POSITIVE;0.998978138
594718815;POSITIVE;0.999624729
594715348;NEGATIVE;0.824068606
594705592;POSITIVE;0.999014497
594702542;POSITIVE;0.999756992
594702323;POSITIVE;0.953058123588562}
594693531;NEGATIVE;0.993334293
594670321;POSITIVE;0.999835134
594635274;POSITIVE;0.999321699142456}
594595952;POSITIVE;0.999837399
594584155;POSITIVE;0.976213812828064}
594576076;POSITIVE;0.999545395
594572002;POSITIVE;0.99985528
594510725;POSITIVE;0.999661565
594496883;POSITIVE;0.991168976
594452017;POSITIVE;0.9984653
594445344;POSITIVE;0.999800384
594381517;NEGATIVE;0.997092962
594338669;NEGATIVE;0.999464691
594258838;POSITIVE;0.999638796
594190380;NEGATIVE;0.99799639
594180516;POSITIVE;0.999587834
594176779;POSITIVE;0.999816
594176317;POSITIVE;0.982917368
594151487;NEGATIVE;0.999258578
594151089;NEGATIVE;0.998117447
594101690;POSITIVE;0.998769939
593891649;NEGATIVE;0.999370515
593884381;POSITIVE;0.998832166
593879857;NEGATIVE;0.969562352
593665360;NEGATIVE;0.914647996
593637165;NEGATIVE;0.998323619
593635881;POSITIVE;0.999880552
593632715;NEGATIVE;0.998768628
593610940;POSITIVE;0.997229278087616}
593600462;NEGATIVE;0.991931379
593599779;NEGATIVE;0.994422853
593538451;POSITIVE;0.999864697
593415715;POSITIVE;0.997647822
593404706;POSITIVE;0.999232531
593193385;POSITIVE;0.999717891
593116302;POSITIVE;0.999562919
593096243;NEGATIVE;0.96677357
593072660;POSITIVE;0.999660492
592894914;POSITIVE;0.996097028
592879493;POSITIVE;0.999771773815155}
592868638;POSITIVE;0.98750174
592839676;POSITIVE;0.999632239
592832273;POSITIVE;0.980822265
592747539;POSITIVE;0.994932115
592689562;POSITIVE;0.998871028
592620850;POSITIVE;0.999805033
592597366;POSITIVE;0.999830008
592572302;NEGATIVE;0.640957772731781}
592443224;POSITIVE;0.999797761
592308822;POSITIVE;0.657743216
592271760;POSITIVE;0.999660015
592254191;POSITIVE;0.999803841
592216463;NEGATIVE;0.961287916
592208940;POSITIVE;0.998123824596405}
592173986;POSITIVE;0.99943465
592153909;NEGATIVE;0.835327684879303}
592072126;POSITIVE;0.891556144
592047508;POSITIVE;0.999839067
592032396;NEGATIVE;0.972504198551178}
592015785;POSITIVE;0.998966098
592006003;POSITIVE;0.976710379
591998073;POSITIVE;0.986843884
591928870;POSITIVE;0.999862671
591923325;POSITIVE;0.998182654
591894429;POSITIVE;0.999833584
591891087;POSITIVE;0.999735057
591854377;POSITIVE;0.999886155128479}
591801891;POSITIVE;0.995472193
591731098;POSITIVE;0.999399066
591684759;POSITIVE;0.994784414768219}
591657081;POSITIVE;0.999311924
591637908;NEGATIVE;0.974641323
591549910;POSITIVE;0.957912683
591546060;NEGATIVE;0.993398666
591477708;POSITIVE;0.99986887
591351388;POSITIVE;0.999744236
591278907;POSITIVE;0.998971939
591277141;NEGATIVE;0.99945467710495}]
591181262;POSITIVE;0.999741733
591132708;POSITIVE;0.999217749
591067822;POSITIVE;0.658956468
590962095;NEGATIVE;0.998614907
590933920;POSITIVE;0.99830699
590729564;NEGATIVE;0.997878194
590725587;POSITIVE;0.998262227
590722325;POSITIVE;0.999732077
590598004;POSITIVE;0.999751627445221}
590559896;POSITIVE;0.998833835
590509449;POSITIVE;0.999885201
590418284;NEGATIVE;0.999527574
590416923;POSITIVE;0.998582482
590365415;NEGATIVE;0.951702237
590343802;POSITIVE;0.999479711
590318243;POSITIVE;0.999627233
590259925;NEGATIVE;0.997534394
590252276;POSITIVE;0.999221444
590238469;NEGATIVE;0.915856063
590095633;POSITIVE;0.985800803
590009011;POSITIVE;0.999750793
589980729;POSITIVE;0.999533415
589979574;NEGATIVE;0.999273598
589871785;POSITIVE;0.997940958
589834374;POSITIVE;0.999764025
589638121;NEGATIVE;0.557994127
589625265;POSITIVE;0.999225378036499}
589618423;POSITIVE;0.992232203
589586995;POSITIVE;0.999873757
589577307;POSITIVE;0.997666836
589568183;POSITIVE;0.999659061
589526611;POSITIVE;0.99371016
589520659;POSITIVE;0.999871731
589388076;POSITIVE;0.999589145
589359835;POSITIVE;0.999873042
589359803;POSITIVE;0.999884725
589353600;POSITIVE;0.999681354
589341245;NEGATIVE;0.9690907
589288062;POSITIVE;0.584879279
589220622;POSITIVE;0.996543109
589183340;POSITIVE;0.997255147
589182223;POSITIVE;0.968321085
589077519;POSITIVE;0.999059021
588965666;POSITIVE;0.999889851
588873021;NEGATIVE;0.995741844
588863244;NEGATIVE;0.969147801399231}
588822968;POSITIVE;0.998935521
588691812;POSITIVE;0.999732316
588633456;NEGATIVE;0.999773324
588555569;POSITIVE;0.995781660079956}
588517521;NEGATIVE;0.858354389667511}
588474095;POSITIVE;0.998081088
588451020;POSITIVE;0.996939659
588378592;POSITIVE;0.999302506
588238767;POSITIVE;0.999604523
588192677;POSITIVE;0.999811709
588184955;POSITIVE;0.999791563
588108927;POSITIVE;0.999737203
588057419;POSITIVE;0.999721348285675}
587945162;POSITIVE;0.999622941
587942783;POSITIVE;0.985200763
587730714;POSITIVE;0.99958688
587713563;NEGATIVE;0.582162023
587680249;POSITIVE;0.984523058
587665349;POSITIVE;0.941999912
587575363;POSITIVE;0.997809231
587393102;POSITIVE;0.999356687
587280661;POSITIVE;0.994356573
587280484;NEGATIVE;0.999086142
587240718;POSITIVE;0.999807775
587229448;NEGATIVE;0.999139309
587109509;POSITIVE;0.999857426
587075075;POSITIVE;0.999680638
586970826;POSITIVE;0.976825475692749}
586831066;NEGATIVE;0.97513777
586798099;POSITIVE;0.995995879
586724845;POSITIVE;0.974159241
586722126;POSITIVE;0.91703409
586719910;POSITIVE;0.99985075
586586550;POSITIVE;0.999726832
586475286;POSITIVE;0.999762952
586373172;POSITIVE;0.999729812
586304621;NEGATIVE;0.998691261
586300138;POSITIVE;0.999582112
586288522;POSITIVE;0.999779642
586260231;POSITIVE;0.999440014
586215002;POSITIVE;0.999825418
586083629;NEGATIVE;0.995878339
586073034;POSITIVE;0.999669433
585835001;NEGATIVE;0.995357215
585827014;POSITIVE;0.999568999
585601851;NEGATIVE;0.9994874
585591857;POSITIVE;0.999510645866394}
585572939;POSITIVE;0.997516632
585544097;POSITIVE;0.984570682
585459022;POSITIVE;0.999579251
585450443;NEGATIVE;0.996937037
585398862;NEGATIVE;0.931934714
585216112;NEGATIVE;0.989334166
585214214;POSITIVE;0.977671802
585184580;NEGATIVE;0.554711998
585085151;POSITIVE;0.976091206073761}
585071733;POSITIVE;0.999243021
584964026;POSITIVE;0.988614321
584893395;NEGATIVE;0.998509109
584880166;NEGATIVE;0.961839259
584870949;NEGATIVE;0.991594076
584676311;NEGATIVE;0.996163726
584667927;POSITIVE;0.999804437
584654969;NEGATIVE;0.999071598
584583393;NEGATIVE;0.997510672
584509141;POSITIVE;0.999169827
584499590;NEGATIVE;0.995386422
584443138;POSITIVE;0.998855114
584401460;NEGATIVE;0.995721102
584140885;POSITIVE;0.999585211
584003444;POSITIVE;0.99915874
583913676;POSITIVE;0.999371707
583719916;POSITIVE;0.99969852
583712602;POSITIVE;0.997493625
583702299;POSITIVE;0.999564946
583672927;POSITIVE;0.999841452
583640763;NEGATIVE;0.959633231
583551983;POSITIVE;0.999619007
583538905;POSITIVE;0.999859333
583516580;POSITIVE;0.999822915
583509923;POSITIVE;0.99649781
583498140;NEGATIVE;0.994980752
583287902;NEGATIVE;0.945443928
583199102;POSITIVE;0.999862909
583166811;POSITIVE;0.998157799243927}
583122992;NEGATIVE;0.999399066
582971844;POSITIVE;0.999569356
582942643;NEGATIVE;0.997065723
582940415;NEGATIVE;0.988372505
582922865;NEGATIVE;0.999771178
582912653;NEGATIVE;0.997526348
582863868;POSITIVE;0.99227035
582754336;NEGATIVE;0.997525155544281}
582744291;POSITIVE;0.914730191
582735605;NEGATIVE;0.993085861
582731076;NEGATIVE;0.99967587
582727969;NEGATIVE;0.998069942
582710305;POSITIVE;0.999663233757019}
582641334;NEGATIVE;0.994990647
582620243;POSITIVE;0.939917207
582528020;POSITIVE;0.999804318
582525714;NEGATIVE;0.983323276
582509834;POSITIVE;0.999868512
582330399;POSITIVE;0.5926314
582315401;NEGATIVE;0.99941659
582096497;POSITIVE;0.680614709854126}
582083650;POSITIVE;0.99979943
582078072;POSITIVE;0.999726593
582074048;NEGATIVE;0.999330878
582034224;POSITIVE;0.999834538
582031792;NEGATIVE;0.877562702
582018100;NEGATIVE;0.99839586
581883376;POSITIVE;0.962439716
581858831;NEGATIVE;0.994384289
581829011;POSITIVE;0.997751415
581794904;POSITIVE;0.998508394
581531996;POSITIVE;0.932601392
581456185;POSITIVE;0.99985528
581433793;POSITIVE;0.994749486
581411114;NEGATIVE;0.998928964138031}
